id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N2616,9404.184,9116.437,9134.804,9240.397,9083.512,9302.803,9005.5087890625,8961.5390625,8804.556640625,9085.98828125,9304.6513671875,8975.365234375,8891.7587890625,8721.1328125,8836.0859375,8869.0,9097.45703125,9186.5908203125
N2617,5912.7534,5522.066,5661.5024,5813.1694,5666.0464,5917.2095,5559.51171875,5504.7001953125,5348.04541015625,5598.50927734375,5799.20556640625,5418.84619140625,5223.8037109375,5033.6962890625,5069.11376953125,5219.57568359375,5401.3388671875,5509.1181640625
N2618,12259.238,11611.691,11534.831,11698.902,11625.393,11367.091,11550.3173828125,11880.5283203125,11755.3779296875,12010.890625,12722.2724609375,12623.990234375,11897.595703125,11924.9755859375,11845.7451171875,11680.31640625,11736.341796875,12006.2509765625
N2619,7328.445,7522.7437,7444.9526,7362.142,7430.367,7257.254,7190.73046875,7291.275390625,7363.8271484375,7383.79541015625,7301.39697265625,7301.2919921875,7325.916015625,7209.9296875,7322.96875,7284.958984375,7218.4658203125,7199.732421875
N2620,6051.892,6287.8755,6162.8623,6180.8174,6224.5117,6297.9614,6070.015625,6285.07861328125,6366.81591796875,6523.69287109375,6171.3251953125,6033.00537109375,6519.37939453125,6304.4765625,6256.18798828125,5894.201171875,5833.72119140625,5671.9765625
N2621,6079.6807,5891.3745,5926.9517,5913.6753,6005.243,5997.7515,5725.4521484375,5721.50634765625,5904.0830078125,5786.8564453125,5343.3134765625,5439.1103515625,5266.24365234375,5232.49853515625,4745.2001953125,4675.25927734375,4129.76171875,4332.7001953125
N2622,7104.916,6975.6187,7065.438,6958.64,7229.052,7199.7437,6801.44921875,6999.81005859375,6986.8359375,6894.92041015625,6862.4287109375,6627.37939453125,6493.1552734375,6449.69384765625,6614.01513671875,6875.7958984375,6885.0908203125,6836.91064453125
N2623,5819.106,5532.753,5711.5015,5880.254,5837.8823,6097.452,5416.1533203125,5291.65283203125,5480.6640625,5302.255859375,5141.41357421875,4791.98974609375,5284.0712890625,4842.4140625,5063.70166015625,5097.5439453125,4579.65966796875,5266.24755859375
N2624,7077.6396,6985.9893,6663.831,6625.616,6894.7085,7095.512,6063.00390625,6216.81201171875,6184.4599609375,5775.6513671875,6198.20068359375,5721.01318359375,5969.51611328125,5800.21435546875,5759.70166015625,6202.96435546875,6121.34033203125,6211.1025390625
N2625,7811.801,7720.385,7457.3257,7783.065,7842.1226,7072.518,8131.29443359375,7769.36328125,7633.81787109375,8332.53515625,7476.3583984375,7329.46142578125,7371.37841796875,7844.8818359375,7260.013671875,7356.6640625,7963.91015625,7572.98681640625
N2626,11210.658,10883.205,10711.498,10920.1875,10686.043,10821.259,10819.9619140625,10833.0908203125,10666.2626953125,10700.451171875,11137.9921875,10789.138671875,10524.6220703125,10617.3203125,10553.64453125,10480.3935546875,10622.7138671875,10741.4033203125
N2627,5487.982,5301.28,5316.132,5364.582,5249.469,5405.887,5232.859375,5187.74560546875,5100.48681640625,5265.61865234375,5391.458984375,5232.2958984375,5173.853515625,5077.7080078125,5175.1220703125,5200.7578125,5327.54931640625,5361.58837890625
N2628,3802.7344,3675.2725,3615.9316,3631.4075,3636.821,3655.7864,3694.827392578125,3661.264404296875,3854.87939453125,3839.04345703125,3530.873779296875,3523.96728515625,3749.317626953125,3576.222900390625,3542.819580078125,3527.374755859375,3443.491943359375,3669.022705078125
N2629,3538.0718,3596.7373,3538.8318,3533.0369,3677.4238,3594.0637,3527.10595703125,3660.749755859375,3575.53515625,3619.97998046875,3636.232666015625,3423.615966796875,3420.195068359375,3435.825927734375,3443.78662109375,3465.184326171875,3544.0498046875,3474.12353515625
N2630,5193.752,5278.9297,5266.506,4834.3936,4950.1436,5160.5024,5110.71142578125,4827.1123046875,4595.775390625,5040.306640625,4898.79833984375,4669.65966796875,4901.4716796875,4801.38818359375,4838.1708984375,4954.5927734375,5009.814453125,5038.84228515625
N2631,5612.2256,5445.2744,5249.2983,5182.621,5221.948,5299.1787,5157.06884765625,5173.603515625,5464.2333984375,5344.2158203125,5261.7900390625,5343.8388671875,5256.7392578125,5210.1162109375,5324.0693359375,5375.32275390625,5562.7734375,5583.7529296875
N2632,6807.9067,6392.0117,6188.324,6959.381,6927.698,6432.639,7171.0263671875,7077.177734375,6956.740234375,7200.68798828125,7104.5771484375,6845.89453125,6708.03271484375,6907.056640625,6782.69970703125,6758.96630859375,6936.27734375,6853.7080078125
N2633,4664.525,4433.1606,4459.657,4518.915,4426.167,4683.3564,4202.35107421875,3954.261474609375,4235.6708984375,3971.1845703125,3830.828125,3912.326171875,4025.933349609375,3883.170654296875,3987.4755859375,4052.15576171875,4080.061767578125,4311.3525390625
N2634,4598.8286,4666.928,4649.799,4284.7373,4398.9937,4595.1494,4569.7333984375,4294.771484375,4093.67041015625,4506.52587890625,4389.7529296875,4197.1650390625,4385.66552734375,4287.8759765625,4324.0146484375,4432.55615234375,4489.7333984375,4495.9287109375
N2635,4497.9385,4493.58,4141.6753,4116.017,4087.64,3991.9514,4139.408203125,4060.819091796875,4124.71923828125,4144.2314453125,4236.3125,4237.7333984375,4156.2919921875,4101.0478515625,4345.81787109375,4474.21142578125,4607.25146484375,4590.2451171875
N2636,3852.3125,4199.075,3210.4727,4151.4385,4679.906,4510.9883,4597.67333984375,4650.19873046875,4276.67822265625,4251.42333984375,4676.31396484375,4510.77490234375,4691.2939453125,4851.1943359375,4379.0126953125,4328.2197265625,5684.27587890625,4500.20654296875
N2637,5657.735,5757.147,6011.8022,5779.917,5845.192,6399.4243,5136.623046875,6298.3896484375,4279.39208984375,4035.455810546875,5158.716796875,5012.244140625,4139.9609375,5737.91162109375,4874.93701171875,3759.88037109375,6532.32861328125,4585.8447265625
N2638,3277.0293,3505.8838,3597.4504,3638.3794,3773.824,3931.7444,3614.64501953125,3822.049560546875,3353.237548828125,3098.8125,3445.2763671875,3723.4765625,3407.386474609375,4138.6142578125,3324.17626953125,2930.250732421875,4015.554931640625,2899.6376953125
N2639,6865.6777,6920.5894,6796.597,6783.1006,6733.703,6694.0977,6556.5634765625,6579.9521484375,6517.263671875,6571.78125,6673.63525390625,6613.3525390625,6611.7392578125,6603.658203125,6681.66796875,6706.15087890625,6854.38818359375,6735.5234375
N2640,9342.963,9354.782,9323.331,9137.028,9339.333,9267.41,9272.1484375,9472.154296875,9458.54296875,9439.5283203125,9603.3984375,9552.5986328125,9576.6865234375,9570.759765625,9621.3447265625,9593.08203125,9679.22265625,9686.6455078125
N2641,7241.926,7105.3677,6981.7114,7095.8,6986.172,7143.3364,6955.50439453125,6829.521484375,7024.22509765625,6780.48974609375,6606.03955078125,6771.48388671875,6775.515625,6695.17529296875,6619.43505859375,6575.84375,6611.7451171875,6700.5576171875
N2642,3952.5117,3958.1646,4005.9924,4014.1528,4089.028,4106.7764,4110.24658203125,4140.96484375,4188.00439453125,4172.80029296875,4250.33447265625,4259.08837890625,4337.232421875,4280.32177734375,4308.9453125,4324.78759765625,4395.7646484375,4358.47119140625
N2643,5699.2153,5709.0703,5614.1626,5627.0854,5635.675,5632.468,5434.02685546875,5407.984375,5338.86865234375,5304.02978515625,5488.33740234375,5403.474609375,5525.87353515625,5463.1572265625,5400.61181640625,5594.65185546875,5692.39306640625,5619.9423828125
N2644,5050.2817,5039.9355,5073.0005,4999.7964,5326.2056,5217.0054,5254.02978515625,5414.9560546875,5278.30517578125,5211.07373046875,5363.01171875,5264.17041015625,5293.9453125,5321.7412109375,5397.060546875,5446.45703125,5595.82275390625,5647.9140625
N2645,4495.224,4395.3213,4421.585,4335.5645,4341.999,4364.1953,4368.3515625,4288.583984375,4329.8505859375,4437.23974609375,4357.751953125,4458.79736328125,4496.4140625,4331.1376953125,4352.82666015625,4426.2470703125,4280.87060546875,4350.38623046875
N2646,9516.209,9366.569,9392.055,9560.96,9582.987,9630.489,9472.513671875,9573.33203125,9379.205078125,9535.5,9639.9443359375,9593.6748046875,9744.3466796875,9507.0224609375,9459.947265625,9422.9892578125,9499.3896484375,9357.3115234375
N2647,4966.088,4913.1265,5014.863,4932.329,4890.153,4981.753,5033.125,5109.9375,5113.2216796875,5064.572265625,5191.828125,5132.87841796875,5092.95068359375,5210.46484375,5196.388671875,5134.375,5130.919921875,5079.88623046875
N2648,7094.9595,7020.7715,7056.062,6984.063,6959.292,6966.5596,6884.02392578125,6871.19384765625,6887.408203125,6862.2421875,6917.2578125,6864.2265625,6925.787109375,6917.8330078125,6869.09228515625,6969.98583984375,6991.39794921875,7040.736328125
N2649,7097.4526,7120.3716,7328.4424,7343.7876,7449.9956,7562.0547,7530.609375,8032.0244140625,8316.259765625,8125.45263671875,8428.654296875,8276.7998046875,8461.697265625,8641.8173828125,8593.4755859375,8547.5615234375,8902.4384765625,8345.130859375
N2650,5301.963,4341.0063,5247.7065,4318.78,4003.0608,6044.085,4840.3359375,5482.0390625,6055.14306640625,5593.31640625,5406.97314453125,5140.4970703125,4023.00830078125,5457.18408203125,6310.8173828125,5166.306640625,6683.33203125,5877.59619140625
N2651,2185.253,2008.7047,1986.6464,2037.5378,1927.1918,2183.583,2230.716796875,2154.153076171875,2226.577880859375,2205.3173828125,2127.93994140625,2098.591064453125,2044.4117431640625,1711.7032470703125,1765.827880859375,1845.39892578125,1926.407958984375,2004.885986328125
N2652,1145.3516,1736.2664,1968.6212,1562.7661,1415.1703,1152.7834,1032.3212890625,981.248779296875,1141.35791015625,1012.98046875,1124.894775390625,1147.58349609375,1525.56689453125,1991.650634765625,1780.51318359375,1678.552001953125,1285.0946044921875,1039.3968505859375
N2653,5452.9883,4740.0566,5010.714,5181.3726,4926.7334,4311.289,4345.80029296875,4567.7958984375,4325.08251953125,4089.18994140625,3558.675048828125,4539.5419921875,4456.24267578125,4044.714599609375,3680.00341796875,3961.046630859375,4568.1796875,4665.1875
N2654,6081.465,6204.731,6601.954,6891.4355,7276.4937,7008.0767,7442.0224609375,7399.55419921875,7268.42138671875,7144.68359375,7081.59814453125,7149.95068359375,7280.4423828125,7686.90234375,8044.92431640625,8359.4609375,8982.486328125,8026.50732421875
N2655,8157.3105,8062.9526,8320.746,8096.9604,8566.26,8512.868,8636.029296875,8722.3466796875,8536.3603515625,8532.712890625,8823.828125,8776.6201171875,8775.8583984375,8739.8349609375,8811.8359375,9146.205078125,9233.041015625,9103.54296875
N2656,6272.1865,6399.5986,6482.6616,6296.9404,6329.657,6493.6206,6596.9462890625,6270.39892578125,6143.3486328125,6063.6416015625,6097.82177734375,6758.51806640625,6692.3095703125,6515.1591796875,6736.07080078125,6389.3896484375,6226.62939453125,6236.517578125
N2657,1518.0771,1465.2605,1568.6217,1537.3463,1413.3755,1451.3257,1453.974609375,1387.744140625,1413.3341064453125,1324.96875,1476.4144287109375,1409.5980224609375,1226.600341796875,1523.670654296875,1426.76611328125,1433.8248291015625,1491.7308349609375,1401.859130859375
N2658,4584.459,5063.3384,4314.5464,5038.382,5856.1807,4381.8125,4796.0283203125,4152.95751953125,3950.905517578125,5486.423828125,4618.71240234375,4546.3017578125,4238.80859375,4243.833984375,4009.115478515625,3763.01806640625,3888.01025390625,3431.4482421875
N2659,6586.873,5775.476,6469.6577,6401.378,5665.243,6068.699,4920.43701171875,5908.697265625,6159.0859375,6895.64453125,7694.9814453125,7263.38720703125,7381.9150390625,7207.83935546875,6420.634765625,6595.4560546875,6967.3828125,5923.31591796875
N2660,5070.7017,5044.031,5018.389,4976.3857,4970.114,4967.1655,4912.525390625,4944.60546875,4916.09912109375,4878.80615234375,4885.37158203125,4845.65673828125,4855.8994140625,4853.19677734375,4841.36328125,4858.6171875,4812.47412109375,4864.587890625
N2661,4247.3354,4341.2397,4152.948,4347.3965,4636.5933,4432.855,4491.21826171875,4481.0478515625,4472.81787109375,4419.27099609375,4257.16845703125,4114.4794921875,4302.8193359375,4383.66748046875,4251.96484375,4381.7724609375,4497.28076171875,4402.00146484375
N2662,7873.836,8297.65,8425.387,8491.388,8668.965,8654.645,8598.5927734375,8644.08984375,8723.3349609375,8535.9375,8531.1904296875,8234.4150390625,8798.8857421875,9140.677734375,9246.3251953125,9318.255859375,9618.00390625,9093.017578125
N2663,11088.484,11312.123,11467.734,11671.161,12067.745,12030.838,12275.853515625,12292.6845703125,12593.21875,12646.787109375,12896.2685546875,13048.2158203125,13155.7958984375,13400.91015625,13845.5419921875,13323.7529296875,14460.8984375,14031.1240234375
N2664,10127.436,10532.105,10637.017,9830.711,9835.471,9981.476,10181.0078125,10063.3603515625,9915.427734375,9806.5703125,9786.197265625,9732.8740234375,9463.4619140625,9596.787109375,9197.3251953125,9099.607421875,8952.9306640625,9265.4873046875
N2665,1966.508,1816.3773,3252.0376,2852.3425,3135.8926,3281.5151,3092.116943359375,3175.274658203125,2659.885986328125,2512.776123046875,2659.5390625,2160.30810546875,2003.9659423828125,1537.6209716796875,1832.654296875,2307.979736328125,1176.2835693359375,2072.094482421875
N2666,19932.404,20422.555,20323.953,19412.646,20273.426,20812.396,21924.6328125,21332.52734375,20109.716796875,21260.740234375,20351.208984375,19891.9921875,19473.6484375,19659.599609375,19838.728515625,20187.65234375,20630.2890625,19561.3984375
N2667,6436.1,6442.3535,6403.589,6405.353,6418.0654,6413.887,6449.158203125,6501.4912109375,6552.14111328125,6574.28564453125,6580.7109375,6505.619140625,6503.32177734375,6491.25927734375,6513.65234375,6466.1005859375,6502.52294921875,6484.064453125
N2668,7734.254,7690.5474,7470.8267,7527.1313,7556.3955,7565.2,7547.81982421875,7673.42333984375,7682.40625,7832.9443359375,7568.19384765625,7563.65478515625,7544.18408203125,7523.54833984375,7635.86669921875,7355.3671875,7625.03857421875,7505.42236328125
N2669,6357.9526,6364.507,6325.529,6327.582,6340.755,6337.4697,6374.9931640625,6429.705078125,6485.81103515625,6504.12451171875,6508.8037109375,6437.0068359375,6432.02099609375,6417.1787109375,6439.763671875,6392.40234375,6429.5751953125,6411.57666015625
N2670,5857.416,5853.1226,5781.641,5792.497,5837.1597,5867.7686,5884.78759765625,5908.9833984375,5957.80126953125,5954.9677734375,5931.53173828125,5862.24609375,5845.9619140625,5831.95263671875,5884.06103515625,5823.54345703125,5858.78955078125,5869.3984375
N2671,4406.6006,4557.452,4728.4175,5071.2275,5063.1924,5016.104,4883.5830078125,4943.14111328125,5185.0048828125,4920.4462890625,4801.56396484375,4357.94677734375,4773.22509765625,4450.4208984375,4446.44970703125,4906.013671875,4659.857421875,4704.88232421875
N2672,6429.5464,6414.1445,6409.382,6416.604,6453.0664,6396.9585,6504.94921875,6501.1845703125,6536.58447265625,6530.02197265625,6487.361328125,6485.12841796875,6423.83642578125,6426.47216796875,6454.0927734375,6450.3662109375,6477.46728515625,6473.70947265625
N2673,4776.29,4679.6704,4639.1167,4513.0537,4458.985,4382.7114,4334.97509765625,4531.62939453125,4407.88134765625,4359.3876953125,4312.3857421875,4420.21044921875,4461.59814453125,4417.8232421875,4526.6123046875,4509.41015625,4307.33544921875,4392.76123046875
N2674,8596.309,8874.422,9114.211,8793.634,8798.669,8928.797,8846.5712890625,8838.90234375,9470.49609375,9319.533203125,8858.158203125,8463.482421875,8158.5576171875,8145.0908203125,8309.546875,8975.3505859375,8994.619140625,8776.556640625
N2675,6926.23,6909.0337,6918.324,6912.278,6939.7075,6897.7627,6935.63720703125,7007.111328125,7028.36572265625,6996.52490234375,7040.3232421875,6988.28662109375,7013.41259765625,6973.7158203125,7061.11865234375,7031.943359375,7084.7021484375,7133.05078125
N2676,4469.5786,4436.4614,4432.0825,4496.0713,4565.0327,4500.28,4535.0458984375,4573.685546875,4576.61572265625,4594.11669921875,4603.771484375,4570.806640625,4643.6279296875,4603.91015625,4602.7060546875,4557.57421875,4616.51416015625,4643.50927734375
N2677,3602.7327,3600.3433,3585.3662,3588.3625,3601.9827,3580.4365,3614.89306640625,3641.214599609375,3631.13232421875,3627.373291015625,3626.825439453125,3603.061767578125,3609.736083984375,3587.7216796875,3624.2138671875,3611.801025390625,3646.132568359375,3656.383056640625
N2678,5062.593,5086.242,5129.679,5084.737,5080.6455,5070.1426,5114.3056640625,5161.51123046875,5125.6298828125,5162.6103515625,5181.837890625,5117.0205078125,5158.65625,5123.8154296875,5186.33740234375,5144.25146484375,5210.671875,5227.6484375
N2679,6656.2974,6623.0664,6495.7715,6494.882,6514.194,6408.03,6323.24267578125,6303.12158203125,6205.60009765625,6204.19873046875,6181.73828125,6208.68017578125,6216.076171875,6166.11279296875,6159.3486328125,6235.2509765625,6134.583984375,6138.04248046875
N2680,4782.96,4750.7627,4704.2124,4708.0303,4678.286,4644.4023,4604.57568359375,4626.64208984375,4595.919921875,4567.1708984375,4579.85107421875,4554.3583984375,4558.02587890625,4543.21240234375,4564.19140625,4576.06787109375,4504.1796875,4532.8046875
N2681,5140.3086,5113.1743,5100.5435,5117.0396,5155.706,5097.56,5109.31103515625,5130.90234375,5131.6923828125,5163.91552734375,5121.681640625,5096.21923828125,5134.55517578125,5080.19287109375,5072.39501953125,5095.02685546875,5056.572265625,5054.8837890625
N2682,6571.711,6568.839,6537.3247,6535.3823,6531.5107,6478.284,6559.90380859375,6587.82470703125,6570.72265625,6566.12109375,6561.01953125,6504.96875,6517.5830078125,6488.23046875,6548.4658203125,6529.74755859375,6542.6337890625,6588.18359375
N2683,3844.5203,3827.061,3859.8877,3852.1956,3839.6096,3848.631,3844.9296875,3882.883056640625,3886.740234375,3870.063720703125,3909.266845703125,3866.381591796875,3897.0673828125,3890.427734375,3933.096435546875,3897.546142578125,3909.0732421875,3936.26806640625
N2684,7540.9326,7571.9595,7648.2363,7584.7896,7595.9326,7542.198,7569.78955078125,7581.98046875,7546.55029296875,7624.5595703125,7649.97900390625,7634.21240234375,7679.4375,7627.15087890625,7685.85400390625,7590.56298828125,7646.32861328125,7693.83642578125
